Data;Evap;Prec;Temp;Umid;Vent;Nome
2002-04-12;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-13;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-14;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-15;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-16;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-17;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-18;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-19;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-20;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-21;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-22;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-23;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-24;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-25;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-26;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-27;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-28;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-29;NA;NA;NA;NA;NA;Rio de Janeiro
2002-04-30;NA;NA;NA;NA;1,5;Rio de Janeiro
2002-05-01;5,6;0,0;26,4;82,0;1,7;Rio de Janeiro
2002-05-02;1,9;8,1;24,2;85,3;0,4;Rio de Janeiro
2002-05-03;1,5;2,0;26,2;67,0;1,1;Rio de Janeiro
2002-05-04;4,1;0,0;25,4;74,0;1,1;Rio de Janeiro
2002-05-05;2,8;0,0;25,6;80,3;0,9;Rio de Janeiro
2002-05-06;2,9;0,0;26,3;83,0;1,7;Rio de Janeiro
2002-05-07;3,1;1,0;26,2;80,8;1,2;Rio de Janeiro
2002-05-08;2,8;0,0;26,7;80,3;1,7;Rio de Janeiro
2002-05-09;2,7;1,3;24,9;83,5;0,9;Rio de Janeiro
2002-05-10;2,4;29,2;24,8;81,8;0,9;Rio de Janeiro
2002-05-11;1,9;0,0;25,1;82,3;1,9;Rio de Janeiro
2002-05-12;2,4;0,0;25,6;77,8;0,4;Rio de Janeiro
2002-05-13;0,7;0,0;26,6;75,0;0,8;Rio de Janeiro
2002-05-14;5,5;0,0;26,0;72,0;1,3;Rio de Janeiro
2002-05-15;4,6;0,0;27,4;69,5;0,4;Rio de Janeiro
2002-05-16;3,8;0,0;28,8;57,0;2,3;Rio de Janeiro
2002-05-17;6,3;0,0;26,5;69,8;0,7;Rio de Janeiro
2002-05-18;1,3;0,0;25,7;75,8;0,7;Rio de Janeiro
2002-05-19;5,0;0,0;26,6;72,3;1,6;Rio de Janeiro
2002-05-20;4,7;0,0;26,1;71,0;0,4;Rio de Janeiro
2002-05-21;3,3;0,0;26,5;70,3;1,1;Rio de Janeiro
2002-05-22;4,0;26,3;21,1;91,0;3,4;Rio de Janeiro
2002-05-23;0,9;30,7;20,6;84,8;0,9;Rio de Janeiro
2002-05-24;1,6;0,0;21,4;74,0;1,3;Rio de Janeiro
2002-05-25;2,1;1,2;20,5;84,3;0,4;Rio de Janeiro
2002-05-26;1,6;0,0;21,2;70,8;0,3;Rio de Janeiro
2002-05-27;2,7;0,0;22,2;70,8;1,6;Rio de Janeiro
2002-05-28;3,1;0,0;23,4;76,5;1,6;Rio de Janeiro
2002-05-29;2,4;0,0;24,1;75,0;0,5;Rio de Janeiro
2002-05-30;4,0;0,0;24,0;75,0;0,3;Rio de Janeiro
2002-05-31;2,3;0,0;25,2;69,0;1,9;Rio de Janeiro
2002-06-01;3,1;0,0;24,0;79,8;0,4;Rio de Janeiro
2002-06-02;2,2;0,0;23,9;78,5;0,0;Rio de Janeiro
2002-06-03;2,4;0,0;25,7;65,5;NA;Rio de Janeiro
2002-06-04;3,4;0,0;24,9;72,3;NA;Rio de Janeiro
2002-06-05;3,1;0,0;26,0;72,0;NA;Rio de Janeiro
2002-06-06;4,9;0,0;26,3;69,3;0,4;Rio de Janeiro
2002-06-07;3,0;0,0;26,6;63,5;0,0;Rio de Janeiro
2002-06-08;4,5;0,0;26,9;68,0;0,7;Rio de Janeiro
2002-06-09;3,3;0,0;25,9;72,3;1,1;Rio de Janeiro
2002-06-10;3,4;0,0;26,8;65,5;0,3;Rio de Janeiro
2002-06-11;3,8;0,0;26,1;74,0;1,6;Rio de Janeiro
2002-06-12;3,0;0,0;26,2;75,5;0,8;Rio de Janeiro
2002-06-13;3,7;0,0;25,0;80,3;0,8;Rio de Janeiro
2002-06-14;2,5;0,0;25,2;76,8;1,3;Rio de Janeiro
2002-06-15;2,5;0,0;25,5;76,5;0,9;Rio de Janeiro
2002-06-16;2,5;0,0;24,7;82,8;0,7;Rio de Janeiro
2002-06-17;2,8;0,0;24,8;79,3;0,9;Rio de Janeiro
2002-06-18;2,3;0,0;25,6;67,0;0,7;Rio de Janeiro
2002-06-19;2,7;0,0;25,7;73,0;0,7;Rio de Janeiro
2002-06-20;3,8;0,0;24,4;79,8;1,1;Rio de Janeiro
2002-06-21;2,6;0,0;24,7;69,8;0,4;Rio de Janeiro
2002-06-22;3,3;0,0;24,1;75,3;1,6;Rio de Janeiro
2002-06-23;2,4;50,0;21,1;86,8;0,1;Rio de Janeiro
2002-06-24;0,9;13,0;22,2;77,8;2,4;Rio de Janeiro
2002-06-25;2,5;0,0;21,0;85,8;0,9;Rio de Janeiro
2002-06-26;1,9;0,8;20,8;86,8;0,7;Rio de Janeiro
2002-06-27;1,2;0,0;22,4;81,0;0,9;Rio de Janeiro
2002-06-28;1,2;0,0;23,7;74,5;0,8;Rio de Janeiro
2002-06-29;2,7;0,0;24,8;74,3;0,0;Rio de Janeiro
2002-06-30;4,1;0,0;24,7;66,5;1,2;Rio de Janeiro
2002-07-01;2,9;0,0;24,3;73,3;0,9;Rio de Janeiro
2002-07-02;3,2;0,0;23,5;78,0;1,1;Rio de Janeiro
2002-07-03;2,5;0,0;23,5;74,5;1,5;Rio de Janeiro
2002-07-04;3,0;0,0;22,3;84,0;0,1;Rio de Janeiro
2002-07-05;2,3;0,3;23,0;79,0;1,5;Rio de Janeiro
2002-07-06;2,7;0,0;23,4;71,3;0,0;Rio de Janeiro
2002-07-07;4,0;0,0;25,0;63,3;0,4;Rio de Janeiro
2002-07-08;4,4;0,0;22,5;63,0;2,1;Rio de Janeiro
2002-07-09;4,0;0,0;21,7;65,8;1,1;Rio de Janeiro
2002-07-10;3,3;0,0;23,0;72,5;0,4;Rio de Janeiro
2002-07-11;3,0;0,0;21,8;81,5;0,7;Rio de Janeiro
2002-07-12;1,8;12,0;20,7;85,8;1,1;Rio de Janeiro
2002-07-13;3,2;2,0;20,3;75,8;1,0;Rio de Janeiro
2002-07-14;2,0;0,0;19,2;73,3;0,4;Rio de Janeiro
2002-07-15;3,0;0,0;20,9;74,5;0,9;Rio de Janeiro
2002-07-16;2,2;0,0;22,7;79,3;0,9;Rio de Janeiro
2002-07-17;2,3;0,0;21,1;74,5;1,6;Rio de Janeiro
2002-07-18;3,0;0,4;18,8;84,3;0,6;Rio de Janeiro
2002-07-19;1,4;2,4;19,8;74,8;0,6;Rio de Janeiro
2002-07-20;2,8;0,0;21,4;72,0;0,8;Rio de Janeiro
2002-07-21;3,0;0,0;21,7;72,3;0,6;Rio de Janeiro
2002-07-22;2,6;0,0;24,2;61,8;0,0;Rio de Janeiro
2002-07-23;5,5;2,5;24,2;68,5;1,6;Rio de Janeiro
2002-07-24;3,1;0,0;23,3;80,8;1,5;Rio de Janeiro
2002-07-25;3,2;0,0;23,8;76,3;0,8;Rio de Janeiro
2002-07-26;2,0;0,0;22,5;76,8;0,5;Rio de Janeiro
2002-07-27;2,6;0,0;25,1;67,8;0,2;Rio de Janeiro
2002-07-28;4,0;0,8;21,6;72,5;0,7;Rio de Janeiro
2002-07-29;2,6;0,6;20,1;69,8;0,7;Rio de Janeiro
2002-07-30;4,1;0,0;21,8;68,3;1,1;Rio de Janeiro
2002-07-31;3,1;0,0;22,9;71,8;0,4;Rio de Janeiro
2002-08-01;4,7;0,0;23,7;72,0;1,1;Rio de Janeiro
2002-08-02;3,0;8,9;22,1;84,8;0,5;Rio de Janeiro
2002-08-03;2,3;0,3;24,6;77,5;0,3;Rio de Janeiro
2002-08-04;1,2;0,0;22,2;82,3;NA;Rio de Janeiro
2002-08-05;1,9;0,0;24,2;79,3;2,4;Rio de Janeiro
2002-08-06;3,3;0,0;23,1;81,3;0,5;Rio de Janeiro
2002-08-07;1,8;1,4;23,4;78,0;0,2;Rio de Janeiro
2002-08-08;3,0;0,0;24,6;78,0;0,5;Rio de Janeiro
2002-08-09;2,6;0,0;26,5;57,5;0,0;Rio de Janeiro
2002-08-10;5,3;0,0;23,8;73,3;2,7;Rio de Janeiro
2002-08-11;3,5;0,0;23,2;81,3;2,0;Rio de Janeiro
2002-08-12;1,7;0,0;23,1;80,3;0,4;Rio de Janeiro
2002-08-13;4,5;0,0;26,9;60,8;0,4;Rio de Janeiro
2002-08-14;4,5;0,0;26,2;64,0;1,9;Rio de Janeiro
2002-08-15;4,9;0,0;23,5;81,0;1,4;Rio de Janeiro
2002-08-16;2,4;0,0;24,9;72,0;1,7;Rio de Janeiro
2002-08-17;3,4;0,0;24,8;68,3;0,0;Rio de Janeiro
2002-08-18;4,3;0,0;24,0;72,3;0,9;Rio de Janeiro
2002-08-19;4,7;0,0;25,1;63,8;2,0;Rio de Janeiro
2002-08-20;4,8;0,0;25,4;58,3;1,2;Rio de Janeiro
2002-08-21;5,4;0,0;25,6;65,5;0,7;Rio de Janeiro
2002-08-22;5,5;0,0;26,5;64,8;1,3;Rio de Janeiro
2002-08-23;4,3;0,0;25,2;72,3;1,6;Rio de Janeiro
2002-08-24;5,0;0,0;24,8;70,0;2,0;Rio de Janeiro
2002-08-25;3,6;0,0;24,8;71,3;1,3;Rio de Janeiro
2002-08-26;3,6;0,0;24,2;69,0;1,1;Rio de Janeiro
2002-08-27;4,9;0,0;23,2;68,3;1,0;Rio de Janeiro
2002-08-28;2,7;0,0;24,5;66,8;1,2;Rio de Janeiro
2002-08-29;4,5;0,0;27,2;55,5;0,3;Rio de Janeiro
2002-08-30;6,7;0,0;25,2;71,3;0,0;Rio de Janeiro
2002-08-31;3,7;0,0;23,5;82,5;2,7;Rio de Janeiro
2002-09-01;2,5;9,8;20,0;82,8;0,5;Rio de Janeiro
2002-09-02;2,1;6,8;18,7;63,5;1,7;Rio de Janeiro
2002-09-03;4,2;0,0;18,9;66,5;1,2;Rio de Janeiro
2002-09-04;2,8;0,0;20,6;70,8;0,4;Rio de Janeiro
2002-09-05;4,5;0,0;23,3;73,3;1,3;Rio de Janeiro
2002-09-06;3,2;0,0;28,1;59,8;0,1;Rio de Janeiro
2002-09-07;5,5;12,4;22,1;73,8;1,2;Rio de Janeiro
2002-09-08;2,8;1,8;18,5;89,0;0,0;Rio de Janeiro
2002-09-09;1,1;4,8;21,8;77,8;2,2;Rio de Janeiro
2002-09-10;2,6;10,2;22,0;76,8;2,0;Rio de Janeiro
2002-09-11;2,9;0,0;22,9;65,0;1,2;Rio de Janeiro
2002-09-12;5,0;0,0;25,3;60,3;0,8;Rio de Janeiro
2002-09-13;5,2;0,0;26,2;65,3;0,4;Rio de Janeiro
2002-09-14;4,2;0,3;23,0;78,8;0,9;Rio de Janeiro
2002-09-15;2,5;0,5;22,4;75,5;1,6;Rio de Janeiro
2002-09-16;3,8;0,0;23,6;64,5;2,6;Rio de Janeiro
2002-09-17;5,2;0,0;24,3;66,0;1,2;Rio de Janeiro
2002-09-18;4,3;0,0;25,2;66,0;1,6;Rio de Janeiro
2002-09-19;4,9;0,0;26,9;57,3;0,4;Rio de Janeiro
2002-09-20;6,1;0,0;27,8;60,3;1,3;Rio de Janeiro
2002-09-21;5,5;0,6;20,9;80,5;0,7;Rio de Janeiro
2002-09-22;2,8;1,4;18,5;87,8;1,2;Rio de Janeiro
2002-09-23;0,8;3,3;19,2;89,0;0,2;Rio de Janeiro
2002-09-24;1,0;3,7;18,4;93,5;1,0;Rio de Janeiro
2002-09-25;0,8;33,2;19,3;82,0;0,1;Rio de Janeiro
2002-09-26;1,6;0,0;21,0;73,8;0,2;Rio de Janeiro
2002-09-27;3,2;0,0;22,1;76,8;NA;Rio de Janeiro
2002-09-28;3,6;0,0;23,3;69,5;NA;Rio de Janeiro
2002-09-29;3,7;0,0;25,9;64,5;NA;Rio de Janeiro
2002-09-30;5,1;0,0;29,1;55,8;0,7;Rio de Janeiro
2002-10-01;7,0;0,0;26,1;75,5;0,2;Rio de Janeiro
2002-10-02;3,0;4,3;23,5;75,5;1,5;Rio de Janeiro
2002-10-03;3,3;0,0;24,2;69,8;1,7;Rio de Janeiro
2002-10-04;3,7;0,0;24,7;70,3;0,9;Rio de Janeiro
2002-10-05;3,9;0,0;27,3;63,0;1,0;Rio de Janeiro
2002-10-06;4,8;0,0;26,8;72,0;0,8;Rio de Janeiro
2002-10-07;7,0;0,0;31,0;50,3;0,8;Rio de Janeiro
2002-10-08;8,5;0,0;30,4;58,0;1,4;Rio de Janeiro
2002-10-09;6,2;0,0;26,9;71,3;1,1;Rio de Janeiro
2002-10-10;4,3;0,0;28,7;54,5;1,2;Rio de Janeiro
2002-10-11;6,7;0,0;28,4;61,8;1,4;Rio de Janeiro
2002-10-12;7,0;0,0;27,2;69,5;1,5;Rio de Janeiro
2002-10-13;2,2;0,0;26,4;71,5;1,5;Rio de Janeiro
2002-10-14;3,8;0,0;27,9;67,0;1,1;Rio de Janeiro
2002-10-15;6,0;0,0;28,6;59,0;1,6;Rio de Janeiro
2002-10-16;5,4;0,0;29,1;64,5;1,1;Rio de Janeiro
2002-10-17;5,6;0,0;28,1;63,3;3,3;Rio de Janeiro
2002-10-18;6,2;0,0;26,2;76,0;1,5;Rio de Janeiro
2002-10-19;5,4;0,0;27,9;58,0;1,2;Rio de Janeiro
2002-10-20;4,6;0,0;30,5;50,0;1,1;Rio de Janeiro
2002-10-21;6,8;0,0;31,4;57,8;1,4;Rio de Janeiro
2002-10-22;7,3;1,0;24,5;78,0;3,1;Rio de Janeiro
2002-10-23;3,5;10,4;21,5;77,8;0,9;Rio de Janeiro
2002-10-24;3,1;0,0;24,3;64,3;1,5;Rio de Janeiro
2002-10-25;4,7;0,0;25,9;63,8;2,0;Rio de Janeiro
2002-10-26;4,9;0,0;27,5;70,3;0,7;Rio de Janeiro
2002-10-27;4,7;0,0;26,8;69,8;1,4;Rio de Janeiro
2002-10-28;4,0;0,0;25,8;74,8;2,6;Rio de Janeiro
2002-10-29;4,9;0,0;28,4;69,8;2,0;Rio de Janeiro
2002-10-30;4,1;3,5;26,0;80,5;0,8;Rio de Janeiro
2002-10-31;2,2;6,8;23,7;85,0;2,1;Rio de Janeiro
2002-11-01;2,1;0,4;24,1;76,5;1,6;Rio de Janeiro
2002-11-02;2,5;0,0;24,6;77,3;1,6;Rio de Janeiro
2002-11-03;3,3;0,0;25,4;72,5;1,8;Rio de Janeiro
2002-11-04;3,9;0,0;29,2;58,5;0,7;Rio de Janeiro
2002-11-05;6,2;1,0;23,5;86,3;1,9;Rio de Janeiro
2002-11-06;1,6;47,3;20,5;82,3;0,9;Rio de Janeiro
2002-11-07;1,2;39,8;20,2;80,3;1,2;Rio de Janeiro
2002-11-08;2,1;0,5;21,6;68,0;1,1;Rio de Janeiro
2002-11-09;4,1;0,0;24,4;62,8;1,6;Rio de Janeiro
2002-11-10;4,5;0,0;29,7;52,0;0,3;Rio de Janeiro
2002-11-11;6,4;0,0;28,3;68,3;1,4;Rio de Janeiro
2002-11-12;5,7;4,5;24,4;74,3;1,2;Rio de Janeiro
2002-11-13;2,5;3,6;23,0;86,3;0,4;Rio de Janeiro
2002-11-14;1,0;2,9;26,5;71,5;1,1;Rio de Janeiro
2002-11-15;4,0;0,0;27,5;66,8;1,6;Rio de Janeiro
2002-11-16;3,7;0,0;27,6;68,0;0,8;Rio de Janeiro
2002-11-17;4,5;0,0;29,1;60,0;1,2;Rio de Janeiro
2002-11-18;5,8;0,0;30,9;62,0;0,8;Rio de Janeiro
2002-11-19;6,1;27,9;27,2;73,5;1,1;Rio de Janeiro
2002-11-20;3,1;0,0;27,1;73,5;2,6;Rio de Janeiro
2002-11-21;3,7;0,0;29,4;72,0;1,5;Rio de Janeiro
2002-11-22;4,5;0,0;28,0;74,0;1,9;Rio de Janeiro
2002-11-23;4,9;0,2;28,7;69,3;1,2;Rio de Janeiro
2002-11-24;4,0;2,4;28,2;76,3;1,5;Rio de Janeiro
2002-11-25;3,4;0,0;31,1;60,5;0,8;Rio de Janeiro
2002-11-26;6,4;0,0;30,1;63,0;1,0;Rio de Janeiro
2002-11-27;6,0;13,9;31,9;52,8;1,4;Rio de Janeiro
2002-11-28;7,1;0,0;31,5;56,0;1,3;Rio de Janeiro
2002-11-29;7,3;0,0;32,0;57,8;1,7;Rio de Janeiro
2002-11-30;7,4;0,0;31,0;61,5;1,3;Rio de Janeiro
2002-12-01;5,1;0,0;33,6;52,0;0,7;Rio de Janeiro
2002-12-02;9,9;0,0;27,8;77,8;1,8;Rio de Janeiro
2002-12-03;3,1;61,8;25,4;82,8;1,1;Rio de Janeiro
2002-12-04;2,3;0,0;27,0;75,5;2,1;Rio de Janeiro
2002-12-05;3,2;0,0;28,8;69,8;0,4;Rio de Janeiro
2002-12-06;4,2;0,0;30,4;65,3;0,9;Rio de Janeiro
2002-12-07;6,7;0,0;30,3;62,0;0,9;Rio de Janeiro
2002-12-08;6,2;0,0;30,1;65,3;1,0;Rio de Janeiro
2002-12-09;4,6;59,1;24,4;90,8;1,4;Rio de Janeiro
2002-12-10;0,9;23,1;23,6;86,0;1,0;Rio de Janeiro
2002-12-11;1,4;4,2;24,3;86,0;1,1;Rio de Janeiro
2002-12-12;1,4;20,6;25,4;89,0;0,3;Rio de Janeiro
2002-12-13;1,7;14,7;26,5;80,0;1,1;Rio de Janeiro
2002-12-14;2,9;0,0;25,8;79,3;1,2;Rio de Janeiro
2002-12-15;2,5;19,0;28,2;71,0;0,5;Rio de Janeiro
2002-12-16;4,4;0,0;26,7;81,5;0,3;Rio de Janeiro
2002-12-17;2,1;1,5;28,7;67,8;2,4;Rio de Janeiro
2002-12-18;5,5;8,1;26,8;66,5;1,9;Rio de Janeiro
2002-12-19;5,1;0,0;27,3;65,8;1,3;Rio de Janeiro
2002-12-20;5,2;0,0;30,3;61,5;NA;Rio de Janeiro
2002-12-21;7,0;0,0;28,9;71,5;1,8;Rio de Janeiro
2002-12-22;3,5;0,0;27,4;75,5;1,8;Rio de Janeiro
2002-12-23;3,6;0,0;29,7;68,0;2,3;Rio de Janeiro
2002-12-24;5,0;0,0;31,6;57,0;1,6;Rio de Janeiro
2002-12-25;7,5;0,0;26,9;79,0;2,0;Rio de Janeiro
2002-12-26;3,4;30,0;24,3;69,5;1,8;Rio de Janeiro
2002-12-27;3,8;0,0;25,1;66,3;1,2;Rio de Janeiro
2002-12-28;4,3;0,7;25,3;80,5;1,7;Rio de Janeiro
2002-12-29;3,0;0,0;27,3;73,0;1,1;Rio de Janeiro
2002-12-30;5,0;0,0;29,7;66,0;1,9;Rio de Janeiro
2002-12-31;4,8;0,0;30,8;64,0;1,3;Rio de Janeiro
2003-01-01;5,7;0,0;29,8;67,5;1,7;Rio de Janeiro
2003-01-02;5,5;0,0;29,9;72,5;1,5;Rio de Janeiro
2003-01-03;4,4;0,0;28,6;79,3;1,3;Rio de Janeiro
2003-01-04;3,9;0,0;31,0;67,0;0,6;Rio de Janeiro
2003-01-05;4,9;0,0;30,1;70,3;1,4;Rio de Janeiro
2003-01-06;5,6;31,0;26,5;88,0;0,5;Rio de Janeiro
2003-01-07;1,5;15,5;27,4;72,5;2,0;Rio de Janeiro
2003-01-08;4,1;0,0;28,0;64,8;1,4;Rio de Janeiro
2003-01-09;5,6;0,0;30,0;63,5;1,2;Rio de Janeiro
2003-01-10;NA;0,0;31,9;64,5;1,6;Rio de Janeiro
2003-01-11;6,4;10,5;29,1;63,8;1,2;Rio de Janeiro
2003-01-12;5,3;2,1;27,2;77,0;1,5;Rio de Janeiro
2003-01-13;4,2;1,9;24,4;90,0;1,7;Rio de Janeiro
2003-01-14;NA;8,7;24,2;92,0;1,0;Rio de Janeiro
2003-01-15;1,1;1,9;26,1;82,3;1,3;Rio de Janeiro
2003-01-16;2,4;0,2;27,4;76,8;1,8;Rio de Janeiro
2003-01-17;3,1;0,0;27,7;82,3;1,7;Rio de Janeiro
2003-01-18;3,6;2,7;28,7;71,0;0,8;Rio de Janeiro
2003-01-19;4,3;0,0;27,4;78,3;1,2;Rio de Janeiro
2003-01-20;3,4;0,0;30,1;71,0;2,5;Rio de Janeiro
2003-01-21;5,6;11,1;29,4;71,3;NA;Rio de Janeiro
2003-01-22;4,2;27,0;30,0;71,8;0,3;Rio de Janeiro
2003-01-23;4,9;0,0;32,7;56,0;1,3;Rio de Janeiro
2003-01-24;7,0;0,0;30,6;68,8;1,3;Rio de Janeiro
2003-01-25;5,3;62,3;25,7;87,3;1,1;Rio de Janeiro
2003-01-26;0,9;11,0;25,0;86,8;1,0;Rio de Janeiro
2003-01-27;2,5;19,9;26,3;85,8;1,1;Rio de Janeiro
2003-01-28;2,2;3,4;27,3;78,8;0,1;Rio de Janeiro
2003-01-29;2,3;33,5;25,2;89,0;0,3;Rio de Janeiro
2003-01-30;1,7;3,9;25,8;83,8;1,7;Rio de Janeiro
2003-01-31;1,9;3,8;29,3;70,0;1,1;Rio de Janeiro
2003-02-01;4,4;0,0;29,8;64,0;2,3;Rio de Janeiro
2003-02-02;5,3;0,0;30,1;65,5;1,5;Rio de Janeiro
2003-02-03;5,3;3,0;30,9;63,5;0,7;Rio de Janeiro
2003-02-04;6,0;0,0;31,3;61,5;2,3;Rio de Janeiro
2003-02-05;11,8;0,0;31,9;59,3;1,1;Rio de Janeiro
2003-02-06;6,7;0,0;32,3;61,5;1,0;Rio de Janeiro
2003-02-07;6,8;0,0;32,5;55,0;1,2;Rio de Janeiro
2003-02-08;8,4;0,0;32,0;57,5;1,2;Rio de Janeiro
2003-02-09;7,3;0,0;31,2;60,0;1,4;Rio de Janeiro
2003-02-10;7,4;0,0;32,1;54,3;1,2;Rio de Janeiro
2003-02-11;7,9;0,0;31,7;60,8;2,0;Rio de Janeiro
2003-02-12;6,9;0,0;32,2;55,3;1,3;Rio de Janeiro
2003-02-13;7,5;0,0;32,7;55,3;1,2;Rio de Janeiro
2003-02-14;8,8;0,0;30,8;62,5;2,4;Rio de Janeiro
2003-02-15;6,0;0,0;28,7;70,3;0,5;Rio de Janeiro
2003-02-16;1,5;3,0;30,6;62,3;0,3;Rio de Janeiro
2003-02-17;7,5;0,0;29,1;68,8;0,4;Rio de Janeiro
2003-02-18;5,2;0,0;30,2;61,5;1,2;Rio de Janeiro
2003-02-19;6,1;0,0;28,7;69,0;1,2;Rio de Janeiro
2003-02-20;4,7;0,4;30,5;63,8;1,5;Rio de Janeiro
2003-02-21;6,1;0,0;31,0;59,5;2,1;Rio de Janeiro
2003-02-22;6,8;0,0;29,2;71,5;1,7;Rio de Janeiro
2003-02-23;5,0;0,0;28,9;72,3;2,0;Rio de Janeiro
2003-02-24;4,3;0,0;29,2;68,8;1,8;Rio de Janeiro
2003-02-25;5,0;0,0;29,4;65,3;1,4;Rio de Janeiro
2003-02-26;5,2;0,0;29,7;71,0;2,3;Rio de Janeiro
2003-02-27;5,8;0,0;28,9;75,0;2,1;Rio de Janeiro
2003-02-28;4,5;0,0;29,5;69,3;1,3;Rio de Janeiro
2003-03-01;4,9;0,0;NA;NA;0,6;Rio de Janeiro
2003-03-02;5,2;0,0;NA;NA;1,6;Rio de Janeiro
2003-03-03;5,9;0,0;30,3;71,3;1,8;Rio de Janeiro
2003-03-04;5,2;17,5;28,9;70,3;1,3;Rio de Janeiro
2003-03-05;4,3;0,0;28,2;74,3;1,8;Rio de Janeiro
2003-03-06;4,0;0,0;29,4;71,8;1,6;Rio de Janeiro
2003-03-07;4,3;0,0;29,9;64,5;3,3;Rio de Janeiro
2003-03-08;5,4;0,0;27,4;76,8;1,1;Rio de Janeiro
2003-03-09;4,5;7,8;26,6;73,5;0,4;Rio de Janeiro
2003-03-10;3,1;1,2;27,6;75,0;1,0;Rio de Janeiro
2003-03-11;3,9;0,0;30,3;63,3;0,9;Rio de Janeiro
2003-03-12;5,9;0,0;30,3;63,3;1,5;Rio de Janeiro
2003-03-13;5,6;0,0;30,7;64,0;0,9;Rio de Janeiro
2003-03-14;6,1;0,0;29,5;74,0;1,7;Rio de Janeiro
2003-03-15;3,9;1,9;28,6;79,5;1,6;Rio de Janeiro
2003-03-16;3,8;0,0;29,4;76,5;1,4;Rio de Janeiro
2003-03-17;4,4;6,6;25,5;90,3;0,6;Rio de Janeiro
2003-03-18;1,0;151,3;24,6;87,0;0,7;Rio de Janeiro
2003-03-19;1,2;6,6;25,8;81,5;2,3;Rio de Janeiro
2003-03-20;2,3;3,7;28,4;77,3;0,4;Rio de Janeiro
2003-03-21;3,8;0,0;27,6;77,8;0,8;Rio de Janeiro
2003-03-22;3,8;40,9;24,9;84,3;1,2;Rio de Janeiro
2003-03-23;2,0;19,6;24,4;82,5;0,9;Rio de Janeiro
2003-03-24;2,0;0,0;25,2;83,8;0,7;Rio de Janeiro
2003-03-25;2,2;0,0;25,0;78,8;1,2;Rio de Janeiro
2003-03-26;2,7;0,0;25,5;72,5;1,2;Rio de Janeiro
2003-03-27;3,5;0,0;25,8;77,3;0,4;Rio de Janeiro
2003-03-28;3,0;0,0;25,8;72,3;0,6;Rio de Janeiro
2003-03-29;4,0;0,0;26,5;73,3;1,1;Rio de Janeiro
2003-03-30;3,9;0,0;26,8;75,3;2,0;Rio de Janeiro
2003-03-31;3,8;0,0;27,8;71,8;1,1;Rio de Janeiro
2003-04-01;4,1;0,0;27,8;73,8;0,9;Rio de Janeiro
2003-04-02;4,1;0,0;26,8;70,3;4,1;Rio de Janeiro
2003-04-03;4,3;0,0;26,8;75,0;1,3;Rio de Janeiro
2003-04-04;4,0;17,5;26,0;81,8;1,4;Rio de Janeiro
2003-04-05;2,5;20,6;28,0;65,5;1,1;Rio de Janeiro
2003-04-06;4,8;0,0;26,0;82,8;0,1;Rio de Janeiro
2003-04-07;3,0;58,1;24,9;76,5;0,6;Rio de Janeiro
2003-04-08;2,0;0,3;25,2;72,0;0,5;Rio de Janeiro
2003-04-09;3,2;0,0;26,8;64,3;1,1;Rio de Janeiro
2003-04-10;3,4;0,0;26,9;78,5;0,5;Rio de Janeiro
2003-04-11;2,7;4,8;26,7;74,8;0,6;Rio de Janeiro
2003-04-12;3,1;0,0;24,5;75,3;0,8;Rio de Janeiro
2003-04-13;3,7;0,0;24,2;65,8;2,3;Rio de Janeiro
2003-04-14;4,3;0,0;24,6;67,0;0,5;Rio de Janeiro
2003-04-15;4,2;0,0;24,5;69,3;0,9;Rio de Janeiro
2003-04-16;3,3;0,0;25,1;64,5;0,7;Rio de Janeiro
2003-04-17;5,3;0,0;25,3;71,3;1,4;Rio de Janeiro
2003-04-18;4,7;0,0;26,8;65,0;0,7;Rio de Janeiro
2003-04-19;4,0;0,0;28,8;75,3;0,5;Rio de Janeiro
2003-04-20;4,6;0,0;27,5;77,5;3,6;Rio de Janeiro
2003-04-21;3,1;0,0;26,8;80,3;0,9;Rio de Janeiro
2003-04-22;3,0;0,0;27,6;74,0;1,2;Rio de Janeiro
2003-04-23;3,7;0,0;26,7;71,8;0,8;Rio de Janeiro
2003-04-24;4,5;0,0;26,8;73,8;1,5;Rio de Janeiro
2003-04-25;3,8;0,0;28,2;67,8;0,4;Rio de Janeiro
2003-04-26;3,8;0,0;28,1;66,5;1,5;Rio de Janeiro
